Year,Mo,Dy,Latitude,Longitude,Max Water Height (m),Deaths,Houses Destroyed,Damage $Mil,Decade,Normalized Max Water Height
1982,7.0,23.0,34.9189,139.825,0.09,,,,1980,0.001
1982,7.0,23.0,36.933,140.9,0.1,,,,1980,0.0011111111111111111
1982,7.0,23.0,37.817,140.95,0.09,,,,1980,0.001
1982,7.0,23.0,36.5,140.633,0.11,,,,1980,0.0012222222222222222
1982,7.0,23.0,35.933,140.7,0.06,,,,1980,0.0006666666666666666
1982,7.0,23.0,36.333,140.583,0.13,,,,1980,0.0014444444444444446
1982,7.0,23.0,39.267,141.883,0.06,,,,1980,0.0006666666666666666
1982,7.0,23.0,39.65,141.983,0.03,,,,1980,0.0003333333333333333
1982,7.0,23.0,39.017,141.75,0.03,,,,1980,0.0003333333333333333
1982,7.0,23.0,34.217,139.133,0.05,,,,1980,0.0005555555555555556
1982,7.0,23.0,38.3,141.5,0.19,,,,1980,0.0021111111111111113
1982,7.0,23.0,38.417,141.267,0.04,,,,1980,0.00044444444444444447
1982,7.0,23.0,38.267,141.033,0.09,,,,1980,0.001
1982,7.0,23.0,38.3,141.033,0.04,,,,1980,0.00044444444444444447
1982,7.0,23.0,34.617,138.883,0.05,,,,1980,0.0005555555555555556
1982,7.0,23.0,34.067,139.483,0.03,,,,1980,0.0003333333333333333
1982,7.0,23.0,33.1,139.767,0.03,,,,1980,0.0003333333333333333
1982,12.0,28.0,33.1,139.767,0.19,,,,1980,0.0021111111111111113
1983,5.0,26.0,42.0,143.0,6.1,,,,1980,0.06777777777777777
1983,5.0,26.0,40.316,140.024,14.93,,,,1980,0.1658888888888889
1983,5.0,26.0,36.0,138.0,6.1,,,,1980,0.06777777777777777
1983,5.0,26.0,35.92,136.17,12.7,,,,1980,0.1411111111111111
1983,5.0,26.0,39.867,139.85,0.68,,,,1980,0.007555555555555556
1983,5.0,26.0,39.883,139.85,0.8,,,,1980,0.008888888888888889
1983,5.0,26.0,40.333,140.033,4.0,,,,1980,0.044444444444444446
1983,5.0,26.0,40.05,139.95,4.5,,,,1980,0.05
1983,5.0,26.0,40.367,140.017,6.0,,,,1980,0.06666666666666667
1983,5.0,26.0,40.35,140.033,4.8,,,,1980,0.05333333333333333
1983,5.0,26.0,40.1,139.967,6.6,,,,1980,0.07333333333333333
1983,5.0,26.0,39.9,139.733,3.7,,,,1980,0.04111111111111111
1983,5.0,26.0,39.2,139.9,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,39.967,139.783,3.0,,,,1980,0.03333333333333333
1983,5.0,26.0,39.25,139.917,1.2,,,,1980,0.013333333333333332
1983,5.0,26.0,39.383,140.017,3.0,,,,1980,0.03333333333333333
1983,5.0,26.0,39.5,140.05,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,39.867,139.75,4.0,,,,1980,0.044444444444444446
1983,5.0,26.0,40.217,140.0,1.94,,,,1980,0.021555555555555553
1983,5.0,26.0,40.217,140.017,3.7,34.0,,,1980,0.04111111111111111
1983,5.0,26.0,40.217,140.017,6.0,,,,1980,0.06666666666666667
1983,5.0,26.0,40.0,139.7,5.0,,,,1980,0.05555555555555555
1983,5.0,26.0,39.933,139.7,0.53,13.0,,,1980,0.005888888888888889
1983,5.0,26.0,39.3,139.967,1.5,,,,1980,0.016666666666666666
1983,5.0,26.0,39.6,140.067,3.0,,,,1980,0.03333333333333333
1983,5.0,26.0,39.95,139.717,5.0,,,,1980,0.05555555555555555
1983,5.0,26.0,40.767,140.167,2.5,,,,1980,0.027777777777777776
1983,5.0,26.0,40.783,140.217,2.6,,,,1980,0.02888888888888889
1983,5.0,26.0,40.9,140.867,0.26,,,,1980,0.002888888888888889
1983,5.0,26.0,40.647,139.926,0.65,,,,1980,0.007222222222222223
1983,5.0,26.0,40.65,139.933,3.6,,,,1980,0.04
1983,5.0,26.0,40.533,141.533,0.1,,,,1980,0.0011111111111111111
1983,5.0,26.0,41.033,140.333,4.0,,,,1980,0.044444444444444446
1983,5.0,26.0,41.033,140.317,5.8,,,,1980,0.06444444444444444
1983,5.0,26.0,41.133,140.3,3.2,,,,1980,0.035555555555555556
1983,5.0,26.0,41.033,140.317,2.0,,,,1980,0.022222222222222223
1983,5.0,26.0,41.2,140.433,0.19,,,,1980,0.0021111111111111113
1983,5.0,26.0,41.25,141.15,0.47,,,,1980,0.005222222222222222
1983,5.0,26.0,41.117,140.267,1.9,,,,1980,0.021111111111111112
1983,5.0,26.0,41.017,140.317,3.7,,,,1980,0.04111111111111111
1983,5.0,26.0,36.083,136.033,0.8,,,,1980,0.008888888888888889
1983,5.0,26.0,36.2,136.133,0.69,,,,1980,0.007666666666666666
1983,5.0,26.0,36.2,136.133,0.8,,,,1980,0.008888888888888889
1983,5.0,26.0,35.817,136.067,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,36.0,136.0,0.5,,,,1980,0.005555555555555556
1983,5.0,26.0,36.25,136.15,1.2,,,,1980,0.013333333333333332
1983,5.0,26.0,35.817,136.067,0.5,,,,1980,0.005555555555555556
1983,5.0,26.0,36.083,136.033,0.9,,,,1980,0.01
1983,5.0,26.0,36.25,136.15,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,36.25,136.15,0.36,,,,1980,0.004
1983,5.0,26.0,36.217,136.133,0.4,,,,1980,0.0044444444444444444
1983,5.0,26.0,35.983,135.967,0.5,,,,1980,0.005555555555555556
1983,5.0,26.0,36.1,136.05,0.6,,,,1980,0.006666666666666666
1983,5.0,26.0,35.533,135.833,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,35.65,136.067,0.56,,,,1980,0.006222222222222223
1983,5.0,26.0,35.65,136.067,0.5,,,,1980,0.005555555555555556
1983,5.0,26.0,35.5,135.75,0.3,,,,1980,0.003333333333333333
1983,5.0,26.0,35.533,135.817,0.7,,,,1980,0.0077777777777777776
1983,5.0,26.0,35.933,136.0,0.8,,,,1980,0.008888888888888889
1983,5.0,26.0,33.617,130.4,0.1,,,,1980,0.0011111111111111111
1983,5.0,26.0,44.017,144.283,0.12,,,,1980,0.0013333333333333333
1983,5.0,26.0,42.15,139.517,1.2,,,,1980,0.013333333333333332
1983,5.0,26.0,41.533,140.0,1.6,,,,1980,0.017777777777777778
1983,5.0,26.0,41.867,140.133,0.74,,,,1980,0.008222222222222223
1983,5.0,26.0,41.467,140.267,1.2,,,,1980,0.013333333333333332
1983,5.0,26.0,44.367,141.7,0.54,,,,1980,0.006
1983,5.0,26.0,41.7187,140.7247,0.51,,,,1980,0.005666666666666667
1983,5.0,26.0,43.217,141.317,0.61,,,,1980,0.0067777777777777775
1983,5.0,26.0,42.983,140.5,1.24,,,,1980,0.013777777777777778
1983,5.0,26.0,42.983,140.517,0.6,,,,1980,0.006666666666666666
1983,5.0,26.0,42.067,139.433,1.9,,,,1980,0.021111111111111112
1983,5.0,26.0,42.233,139.817,1.8,,,,1980,0.02
1983,5.0,26.0,43.133,140.433,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,43.217,140.333,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,42.217,139.833,1.2,,,,1980,0.013333333333333332
1983,5.0,26.0,42.133,139.983,1.3,,,,1980,0.014444444444444446
1983,5.0,26.0,45.183,141.15,0.67,,,,1980,0.0074444444444444445
1983,5.0,26.0,41.417,140.1,2.0,,,,1980,0.022222222222222223
1983,5.0,26.0,44.35,143.367,0.15,,,,1980,0.0016666666666666666
1983,5.0,26.0,42.1,139.433,1.7,,,,1980,0.01888888888888889
1983,5.0,26.0,42.1,140.6,0.08,,,,1980,0.0008888888888888889
1983,5.0,26.0,42.35,140.95,0.08,,,,1980,0.0008888888888888889
1983,5.0,26.0,43.2,140.867,0.35,,,,1980,0.0038888888888888888
1983,5.0,26.0,43.167,141.033,0.17,,,,1980,0.001888888888888889
1983,5.0,26.0,41.967,140.133,1.2,,,,1980,0.013333333333333332
1983,5.0,26.0,43.95,141.633,0.14,,,,1980,0.0015555555555555557
1983,5.0,26.0,42.133,139.933,1.2,,,,1980,0.013333333333333332
1983,5.0,26.0,45.083,141.183,0.92,,,,1980,0.010222222222222223
1983,5.0,26.0,42.8,140.233,0.8,,,,1980,0.008888888888888889
1983,5.0,26.0,42.767,140.25,0.6,,,,1980,0.006666666666666666
1983,5.0,26.0,42.3,143.333,0.11,,,,1980,0.0012222222222222222
1983,5.0,26.0,42.633,141.617,0.09,,,,1980,0.001
1983,5.0,26.0,43.067,140.5,0.8,,,,1980,0.008888888888888889
1983,5.0,26.0,42.05,140.083,1.1,,,,1980,0.012222222222222223
1983,5.0,26.0,42.167,142.767,0.13,,,,1980,0.0014444444444444446
1983,5.0,26.0,41.567,140.433,0.8,,,,1980,0.008888888888888889
1983,5.0,26.0,45.41,141.69,0.24,,,,1980,0.0026666666666666666
1983,5.0,26.0,41.783,141.117,0.25,,,,1980,0.002777777777777778
1983,5.0,26.0,41.45,140.25,0.96,,,,1980,0.010666666666666666
1983,5.0,26.0,35.633,134.633,0.6,,,,1980,0.006666666666666666
1983,5.0,26.0,35.65,134.833,0.54,,,,1980,0.006
1983,5.0,26.0,34.65,134.833,0.5,,,,1980,0.005555555555555556
1983,5.0,26.0,37.167,136.683,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,37.217,136.917,0.3,,,,1980,0.003333333333333333
1983,5.0,26.0,37.083,136.733,1.8,,,,1980,0.02
1983,5.0,26.0,37.85,136.917,1.5,,,,1980,0.016666666666666666
1983,5.0,26.0,37.433,137.267,0.7,,,,1980,0.0077777777777777776
1983,5.0,26.0,36.617,136.6,0.57,,,,1980,0.006333333333333333
1983,5.0,26.0,36.617,136.6,0.5,,,,1980,0.005555555555555556
1983,5.0,26.0,37.2,136.683,2.5,,,,1980,0.027777777777777776
1983,5.0,26.0,37.05,136.967,0.24,,,,1980,0.0026666666666666666
1983,5.0,26.0,37.05,136.967,0.2,,,,1980,0.0022222222222222222
1983,5.0,26.0,37.517,137.333,2.1,,,,1980,0.023333333333333334
1983,5.0,26.0,37.517,137.283,2.0,,,,1980,0.022222222222222223
1983,5.0,26.0,37.133,136.683,0.8,,,,1980,0.008888888888888889
1983,5.0,26.0,36.95,136.767,0.6,,,,1980,0.006666666666666666
1983,5.0,26.0,37.0,136.767,0.8,,,,1980,0.008888888888888889
1983,5.0,26.0,37.15,136.7,1.4,,,,1980,0.015555555555555555
1983,5.0,26.0,37.3,137.15,0.2,,,,1980,0.0022222222222222222
1983,5.0,26.0,37.4,136.9,0.36,,,,1980,0.004
1983,5.0,26.0,37.4,136.9,2.2,,,,1980,0.024444444444444446
1983,5.0,26.0,37.5,137.217,0.8,,,,1980,0.008888888888888889
1983,5.0,26.0,35.65,134.883,1.6,,,,1980,0.017777777777777778
1983,5.0,26.0,35.667,134.967,1.5,,,,1980,0.016666666666666666
1983,5.0,26.0,35.783,135.233,0.3,,,,1980,0.003333333333333333
1983,5.0,26.0,35.483,135.383,0.41,,,,1980,0.004555555555555555
1983,5.0,26.0,35.45,135.317,0.53,,,,1980,0.005888888888888889
1983,5.0,26.0,35.533,135.2,0.59,,,,1980,0.006555555555555555
1983,5.0,26.0,35.567,135.433,2.3,,,,1980,0.025555555555555554
1983,5.0,26.0,35.567,135.45,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,35.75,135.117,0.8,,,,1980,0.008888888888888889
1983,5.0,26.0,34.2,129.3,0.29,,,,1980,0.003222222222222222
1983,5.0,26.0,38.467,139.267,0.73,,,,1980,0.00811111111111111
1983,5.0,26.0,38.033,139.3,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,37.033,137.833,0.4,,,,1980,0.0044444444444444444
1983,5.0,26.0,37.967,138.25,0.35,,,,1980,0.0038888888888888888
1983,5.0,26.0,38.183,139.433,0.72,,,,1980,0.008
1983,5.0,26.0,38.183,139.433,1.2,,,,1980,0.013333333333333332
1983,5.0,26.0,37.433,138.6,0.6,,,,1980,0.006666666666666666
1983,5.0,26.0,37.367,138.533,1.06,,,,1980,0.011777777777777778
1983,5.0,26.0,38.333,138.517,3.0,,,,1980,0.03333333333333333
1983,5.0,26.0,37.183,138.25,0.78,,,,1980,0.008666666666666666
1983,5.0,26.0,37.983,139.217,0.75,,,,1980,0.008333333333333333
1983,5.0,26.0,37.933333,139.066667,0.52,,,,1980,0.005777777777777778
1983,5.0,26.0,37.917,139.05,0.4,,,,1980,0.0044444444444444444
1983,5.0,26.0,37.817,138.283,0.36,,,,1980,0.004
1983,5.0,26.0,38.083,138.433,1.27,,,,1980,0.01411111111111111
1983,5.0,26.0,38.25,138.417,2.4,,,,1980,0.026666666666666665
1983,5.0,26.0,38.017,138.233,0.9,,,,1980,0.01
1983,5.0,26.0,38.083,138.25,1.7,,,,1980,0.01888888888888889
1983,5.0,26.0,37.65,138.767,0.59,,,,1980,0.006555555555555555
1983,5.0,26.0,42.067,139.467,1.6,,,,1980,0.017777777777777778
1983,5.0,26.0,42.05,139.45,2.6,,,,1980,0.02888888888888889
1983,5.0,26.0,43.05,139.45,3.5,,,,1980,0.03888888888888889
1983,5.0,26.0,42.05,139.45,4.6,,,,1980,0.05111111111111111
1983,5.0,26.0,42.25,139.567,1.7,,,,1980,0.01888888888888889
1983,5.0,26.0,42.167,139.417,4.2,,,,1980,0.04666666666666667
1983,5.0,26.0,42.233,139.567,1.7,,,,1980,0.01888888888888889
1983,5.0,26.0,42.233,139.533,1.9,,,,1980,0.021111111111111112
1983,5.0,26.0,42.167,139.517,2.2,,,,1980,0.024444444444444446
1983,5.0,26.0,35.517,136.033,0.3,,,,1980,0.003333333333333333
1983,5.0,26.0,36.017,133.05,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,35.517,132.983,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,36.1,133.0,2.5,,,,1980,0.027777777777777776
1983,5.0,26.0,36.3,133.367,1.4,,,,1980,0.015555555555555555
1983,5.0,26.0,36.3,133.333,1.5,,,,1980,0.016666666666666666
1983,5.0,26.0,36.183,133.2,1.4,,,,1980,0.015555555555555555
1983,5.0,26.0,35.567,133.3,2.0,,,,1980,0.022222222222222223
1983,5.0,26.0,35.583,133.1,1.7,,,,1980,0.01888888888888889
1983,5.0,26.0,35.567,133.283,3.0,,,,1980,0.03333333333333333
1983,5.0,26.0,35.533,133.033,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,36.317,133.233,2.5,,,,1980,0.027777777777777776
1983,5.0,26.0,35.6,133.1,1.7,,,,1980,0.01888888888888889
1983,5.0,26.0,36.283,133.217,1.8,,,,1980,0.02
1983,5.0,26.0,36.2,133.333,0.48,,,,1980,0.005333333333333333
1983,5.0,26.0,35.567,133.233,1.3,,,,1980,0.014444444444444446
1983,5.0,26.0,36.1,133.1,1.3,,,,1980,0.014444444444444446
1983,5.0,26.0,34.9,132.067,0.4,,,,1980,0.0044444444444444444
1983,5.0,26.0,36.167,133.25,2.0,,,,1980,0.022222222222222223
1983,5.0,26.0,36.25,133.2,2.0,,,,1980,0.022222222222222223
1983,5.0,26.0,35.583,134.3,0.7,,,,1980,0.0077777777777777776
1983,5.0,26.0,35.517,133.65,0.7,,,,1980,0.0077777777777777776
1983,5.0,26.0,35.517,134.0,0.6,,,,1980,0.006666666666666666
1983,5.0,26.0,35.5,133.683,0.3,,,,1980,0.003333333333333333
1983,5.0,26.0,35.517,134.017,0.7,,,,1980,0.0077777777777777776
1983,5.0,26.0,35.45,133.383,0.6,,,,1980,0.006666666666666666
1983,5.0,26.0,35.533,133.6,1.2,,,,1980,0.013333333333333332
1983,5.0,26.0,35.533,133.583,0.3,,,,1980,0.003333333333333333
1983,5.0,26.0,35.517,133.5,0.6,,,,1980,0.006666666666666666
1983,5.0,26.0,35.5,133.7,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,35.55,133.25,0.42,,,,1980,0.004666666666666666
1983,5.0,26.0,35.55,133.25,0.4,,,,1980,0.0044444444444444444
1983,5.0,26.0,35.517,134.083,1.0,,,,1980,0.011111111111111112
1983,5.0,26.0,35.583,134.317,0.11,,,,1980,0.0012222222222222222
1983,5.0,26.0,35.583,134.317,0.5,,,,1980,0.005555555555555556
1983,5.0,26.0,35.517,133.933,0.9,,,,1980,0.01
1983,5.0,26.0,35.5,133.683,0.4,,,,1980,0.0044444444444444444
1983,5.0,26.0,35.467,133.433,0.7,,,,1980,0.0077777777777777776
1983,5.0,26.0,36.783,137.067,0.19,,,,1980,0.0021111111111111113
1983,5.0,26.0,36.867,136.983,0.5,,,,1980,0.005555555555555556
1983,5.0,26.0,36.9,137.417,0.1,,,,1980,0.0011111111111111111
1983,5.0,26.0,36.767,137.233,0.2,,,,1980,0.0022222222222222222
1983,5.0,26.0,36.767,137.117,0.17,,,,1980,0.001888888888888889
1983,5.0,26.0,38.567,139.55,0.19,,,,1980,0.0021111111111111113
1983,5.0,26.0,38.917,139.817,0.82,,,,1980,0.00911111111111111
1983,5.0,26.0,34.433,131.417,0.3,,,,1980,0.003333333333333333
1983,5.0,26.0,33.95,130.95,0.11,,,,1980,0.0012222222222222222
1983,6.0,9.0,39.73,140.08,0.6,,,,1980,0.006666666666666666
1983,6.0,21.0,39.73,140.08,0.08,,,,1980,0.0008888888888888889
1983,6.0,21.0,39.867,139.85,0.08,,,,1980,0.0008888888888888889
1983,6.0,21.0,40.217,140.0,0.21,,,,1980,0.002333333333333333
1983,6.0,21.0,39.933,139.7,0.1,,,,1980,0.0011111111111111111
1983,6.0,21.0,40.647,139.926,0.11,,,,1980,0.0012222222222222222
1983,6.0,21.0,36.25,136.15,0.05,,,,1980,0.0005555555555555556
1983,6.0,21.0,41.867,140.133,0.3,,,,1980,0.003333333333333333
1983,6.0,21.0,43.217,141.317,0.15,,,,1980,0.0016666666666666666
1983,6.0,21.0,42.983,140.5,0.33,,,,1980,0.003666666666666667
1983,6.0,21.0,45.183,141.15,0.13,,,,1980,0.0014444444444444446
1983,6.0,21.0,43.2,140.867,0.16,,,,1980,0.0017777777777777779
1983,6.0,21.0,45.083,141.183,0.21,,,,1980,0.002333333333333333
1983,6.0,21.0,45.41,141.69,0.07,,,,1980,0.0007777777777777778
1983,6.0,21.0,41.45,140.25,0.42,,,,1980,0.004666666666666666
1983,6.0,21.0,37.4,136.9,0.05,,,,1980,0.0005555555555555556
